State,Year,Quarter,Type,Name,Transaction_count,Transaction_amount
maharashtra,2019,1,District,nashik,2967544,4544409151.206467
maharashtra,2019,1,District,aurangabad,2792378,3834151759.410431
maharashtra,2019,1,District,ahmednagar,1729326,2957722310.1799498
maharashtra,2019,1,District,palghar,1719894,2564696463.010165
maharashtra,2019,1,District,solapur,1711532,2915291684.2363386
maharashtra,2019,2,District,pune,44795652,58398808592.1738
maharashtra,2019,2,District,mumbai,9050682,16756255698.406097
maharashtra,2019,2,District,thane,7530876,12313829091.41301
maharashtra,2019,2,District,mumbai suburban,7064507,11847987142.696594
maharashtra,2019,2,District,nagpur,4188658,6025414879.616595
maharashtra,2019,2,District,nashik,3923883,5791332953.556848
maharashtra,2019,2,District,aurangabad,3396197,4796542321.512946
maharashtra,2019,2,District,solapur,1820589,3474067537.180213
maharashtra,2019,2,District,raigad,1818926,3167985278.4983797
maharashtra,2019,2,District,ahmednagar,1790440,3545962730.754202
maharashtra,2019,3,District,pune,67093416,78128868958.39702
maharashtra,2019,3,District,thane,11231012,16108408586.919155
maharashtra,2019,3,District,mumbai,10401047,19947302478.272934
maharashtra,2019,3,District,mumbai suburban,10319061,15257508401.083763
maharashtra,2019,3,District,nashik,7028066,8460253081.126101
maharashtra,2019,3,District,nagpur,6165553,7727440587.3605995
maharashtra,2019,3,District,aurangabad,5823390,6977918217.050415
maharashtra,2019,3,District,solapur,2841225,4598818500.230581
maharashtra,2019,3,District,ahmednagar,2826165,4766032718.090915
maharashtra,2019,3,District,raigad,2748252,4158566617.3787417
maharashtra,2019,4,District,pune,91666565,103270644868.1607
maharashtra,2019,4,District,mumbai,14329105,29174555412.502365
maharashtra,2019,4,District,thane,13830713,20280076921.035427
maharashtra,2019,4,District,mumbai suburban,12837253,20156220719.157547
maharashtra,2019,4,District,nashik,10054198,12613474576.88743
maharashtra,2019,4,District,nagpur,8223885,10735621488.951063
maharashtra,2019,4,District,aurangabad,8161133,10014948231.036003
maharashtra,2019,4,District,ahmednagar,4236391,7088367322.635469
maharashtra,2019,4,District,solapur,3759589,6462184396.413737
maharashtra,2019,4,District,raigad,3562595,5355626917.650449
maharashtra,2020,1,District,pune,107497963,119146177775.3236
maharashtra,2020,1,District,mumbai suburban,23598054,40462122569.6479
maharashtra,2020,1,District,thane,15699451,22551048276.307404
maharashtra,2020,1,District,nashik,12019521,15505749977.367247
maharashtra,2020,1,District,nagpur,10765004,15125508374.00669
maharashtra,2020,1,District,aurangabad,9438690,11942430956.817465
maharashtra,2020,1,District,ahmednagar,5518308,9057699649.519627
maharashtra,2020,1,District,solapur,4939298,8556069047.344244
maharashtra,2020,1,District,mumbai,4716907,8325816941.590815
maharashtra,2020,1,District,raigad,4244606,6091061427.355885
maharashtra,2020,2,District,pune,58840981,94890914730.75931
maharashtra,2020,2,District,mumbai suburban,14673823,26603760478.450813
maharashtra,2020,2,District,thane,12230364,18163626280.67061
maharashtra,2020,2,District,nashik,11893531,17207891612.65169
maharashtra,2020,2,District,nagpur,8581175,13518590358.378927
maharashtra,2020,2,District,aurangabad,7820545,11549930061.996231
maharashtra,2020,2,District,ahmednagar,6617740,11240715303.18826
maharashtra,2020,2,District,solapur,6271738,11057370637.178139
maharashtra,2020,2,District,palghar,4237438,5239353069.683626
maharashtra,2020,2,District,raigad,4056198,5669347658.182283
maharashtra,2020,3,District,pune,101472134,154366363808.0403
maharashtra,2020,3,District,mumbai suburban,20687558,38421032377.84479
maharashtra,2020,3,District,nashik,17587671,26675908700.898186
maharashtra,2020,3,District,thane,16568232,26708998225.097702
maharashtra,2020,3,District,aurangabad,12231686,19033463159.354687
maharashtra,2020,3,District,nagpur,11746960,18854510864.94963
maharashtra,2020,3,District,ahmednagar,8883332,16593214276.595516
maharashtra,2020,3,District,solapur,8375851,16121372736.652992
maharashtra,2020,3,District,raigad,5427408,8380993717.388746
maharashtra,2020,3,District,palghar,5046305,7298216466.360156
maharashtra,2020,4,District,pune,142350762,182511549425.14313
maharashtra,2020,4,District,mumbai suburban,31947471,52567087497.07483
maharashtra,2020,4,District,thane,30073494,43911916102.08778
maharashtra,2020,4,District,nashik,25886584,38876096829.7729
maharashtra,2020,4,District,aurangabad,19001745,27681773653.44072
maharashtra,2020,4,District,nagpur,17881031,27734234062.40806
maharashtra,2020,4,District,ahmednagar,13929256,25560818870.682503
maharashtra,2020,4,District,solapur,12746918,24047679847.907963
maharashtra,2020,4,District,raigad,9634903,13939207766.945723
maharashtra,2020,4,District,palghar,8070045,11789420098.043339
maharashtra,2021,1,District,pune,208930588,253623629237.65793
maharashtra,2021,1,District,mumbai suburban,49079788,75911506798.24135
maharashtra,2021,1,District,thane,33503449,48840960311.87904
maharashtra,2021,1,District,nashik,27235543,41832846588.20086
maharashtra,2021,1,District,aurangabad,20324679,29945191784.134216
maharashtra,2021,1,District,nagpur,20132732,31261594334.217766
maharashtra,2021,1,District,washim,16119131,32164445523.209106
maharashtra,2021,1,District,ahmednagar,14942900,27709537707.314117
maharashtra,2021,1,District,solapur,13720797,26445846333.97523
maharashtra,2021,1,District,raigad,10673549,15596964081.61911
maharashtra,2021,2,District,pune,218732925,298657497266.99304
maharashtra,2021,2,District,mumbai suburban,51172626,79709409341.93016
maharashtra,2021,2,District,thane,34695330,51834001818.133484
maharashtra,2021,2,District,nashik,28391827,47825836433.598206
maharashtra,2021,2,District,washim,27190170,55251595071.35002
maharashtra,2021,2,District,aurangabad,23744887,36191383377.4905
maharashtra,2021,2,District,nagpur,22506189,36690120293.721405
maharashtra,2021,2,District,ahmednagar,16869500,32660327252.892723
maharashtra,2021,2,District,solapur,16828619,33876247851.21455
maharashtra,2021,2,District,raigad,11509927,16915509520.363083
maharashtra,2021,3,District,pune,303322956,372243656247.4718
maharashtra,2021,3,District,mumbai suburban,67846531,100494598469.06511
maharashtra,2021,3,District,washim,47716080,89156949627.79579
maharashtra,2021,3,District,thane,46296081,66370065441.36949
maharashtra,2021,3,District,nashik,39927545,60198709473.80904
maharashtra,2021,3,District,aurangabad,32667108,45343695947.53139
maharashtra,2021,3,District,nagpur,29998841,44274024437.65408
maharashtra,2021,3,District,ahmednagar,23270731,41445914645.10295
maharashtra,2021,3,District,solapur,22642205,41800216299.60483
maharashtra,2021,3,District,raigad,15666356,21716387176.67746
maharashtra,2021,4,District,pune,371337618,454584743765.05554
maharashtra,2021,4,District,mumbai suburban,92733033,134616103622.6073
maharashtra,2021,4,District,thane,58731186,82756618879.3905
maharashtra,2021,4,District,washim,58312102,108918964843.63313
maharashtra,2021,4,District,nashik,50753398,77325087055.88705
maharashtra,2021,4,District,aurangabad,42089766,58225600205.240555
maharashtra,2021,4,District,nagpur,37294016,55504861303.13818
maharashtra,2021,4,District,ahmednagar,30809337,53652623922.42543
maharashtra,2021,4,District,solapur,29893044,53557566277.62863
maharashtra,2021,4,District,raigad,19999796,27241010089.090332
maharashtra,2022,1,District,pune,424149132,508475101454.5797
maharashtra,2022,1,District,mumbai suburban,104595313,148080835860.6061
maharashtra,2022,1,District,washim,73700274,136398563399.82826
maharashtra,2022,1,District,thane,66420329,91604299445.99771
maharashtra,2022,1,District,nashik,59914404,89903593917.99501
maharashtra,2022,1,District,aurangabad,48288544,66140008400.38046
maharashtra,2022,1,District,nagpur,43072958,63065806665.247505
maharashtra,2022,1,District,ahmednagar,35927347,61917805949.94818
maharashtra,2022,1,District,solapur,35130037,62436627060.524826
maharashtra,2022,1,District,raigad,22836136,30642123149.62334
maharashtra,2022,2,District,pune,520321567,620747087392.5974
maharashtra,2022,2,District,mumbai suburban,125227570,172590494011.93738
maharashtra,2022,2,District,washim,98129806,175926949614.37335
maharashtra,2022,2,District,thane,76359706,103706480304.36014
maharashtra,2022,2,District,nashik,69128782,103031323327.35526
maharashtra,2022,2,District,aurangabad,55248137,75915458866.51474
maharashtra,2022,2,District,nagpur,52065290,75751126721.70934
maharashtra,2022,2,District,ahmednagar,42201172,72250021262.47775
maharashtra,2022,2,District,solapur,41690075,74367210007.30444
maharashtra,2022,2,District,raigad,26465986,34460851150.869255
maharashtra,2022,3,District,pune,505018506,549531791371.8348
maharashtra,2022,3,District,mumbai suburban,197724164,247678975470.48972
maharashtra,2022,3,District,thane,80605581,103768554261.10455
maharashtra,2022,3,District,nashik,75574380,109529218251.08426
maharashtra,2022,3,District,nagpur,73292524,101188934110.49721
maharashtra,2022,3,District,mumbai,72051672,98270574413.60028
maharashtra,2022,3,District,aurangabad,59756919,78617594736.37457
maharashtra,2022,3,District,solapur,43898093,73768556417.1306
maharashtra,2022,3,District,ahmednagar,42461860,70593347849.7045
maharashtra,2022,3,District,raigad,28475145,36394835874.96223
maharashtra,2022,4,District,pune,544687754,590334491443.0928
maharashtra,2022,4,District,mumbai suburban,248827345,310278216439.5166
maharashtra,2022,4,District,thane,96634264,120463884034.54527
maharashtra,2022,4,District,nashik,95624463,138499252102.65778
maharashtra,2022,4,District,nagpur,82944788,116240666679.72601
maharashtra,2022,4,District,mumbai,75229421,102451767492.82622
maharashtra,2022,4,District,aurangabad,67307091,90151467648.5776
maharashtra,2022,4,District,ahmednagar,50187075,84188481406.43468
maharashtra,2022,4,District,solapur,49452868,83291615226.59082
maharashtra,2022,4,District,raigad,32354836,40318975044.959946
maharashtra,2023,1,District,pune,505841046,489824129517.0
maharashtra,2023,1,District,thane,142097640,164652846524.0
maharashtra,2023,1,District,mumbai suburban,119452769,138677680552.0
maharashtra,2023,1,District,nashik,119376880,167693934792.0
maharashtra,2023,1,District,aurangabad,95131875,121063237188.0
maharashtra,2023,1,District,nagpur,87172881,116369650409.0
maharashtra,2023,1,District,solapur,78530550,129110342469.0
maharashtra,2023,1,District,ahmednagar,78198945,127588673135.0
maharashtra,2023,1,District,raigad,50072751,58510274697.0
maharashtra,2023,1,District,mumbai,45774016,60530759966.0
maharashtra,2023,2,District,pune,554427668,535801107518.0
maharashtra,2023,2,District,thane,155714593,178939371434.0
maharashtra,2023,2,District,nashik,135966489,184867119659.0
maharashtra,2023,2,District,mumbai suburban,130857450,148410175880.0
maharashtra,2023,2,District,aurangabad,105820511,132952857337.0
maharashtra,2023,2,District,nagpur,97521493,129504759626.0
maharashtra,2023,2,District,ahmednagar,88553642,139707887255.0
maharashtra,2023,2,District,solapur,88308858,140499967071.0
maharashtra,2023,2,District,raigad,55379671,63261035124.0
maharashtra,2023,2,District,mumbai,50518947,64178064613.0
maharashtra,2023,3,District,pune,625390706,593994260196.0
maharashtra,2023,3,District,thane,170404523,188843145118.0
maharashtra,2023,3,District,nashik,147156281,195436937930.0
maharashtra,2023,3,District,mumbai suburban,144408431,156083806649.0
maharashtra,2023,3,District,aurangabad,119425478,142507066152.0
maharashtra,2023,3,District,nagpur,109330463,135597965489.0
maharashtra,2023,3,District,solapur,98314808,147822590848.0
maharashtra,2023,3,District,ahmednagar,97743482,150892376443.0
maharashtra,2023,3,District,raigad,59850699,66276827966.0
maharashtra,2023,3,District,mumbai,56384940,66929058697.0
maharashtra,2023,4,District,pune,673819127,639679187750.0
maharashtra,2023,4,District,thane,192539402,209015388352.0
maharashtra,2023,4,District,nashik,164191962,220053696049.0
maharashtra,2023,4,District,mumbai suburban,161597277,173236147615.0
maharashtra,2023,4,District,aurangabad,134713801,160937462757.0
maharashtra,2023,4,District,nagpur,121596100,153904001716.0
maharashtra,2023,4,District,solapur,113841137,169065426325.0
maharashtra,2023,4,District,ahmednagar,111100461,170720443844.0
maharashtra,2023,4,District,raigad,68647056,73428232667.0
maharashtra,2023,4,District,mumbai,64843921,77317355777.0
maharashtra,2024,1,District,pune,733071386,673821354148.0
maharashtra,2024,1,District,thane,202824955,215591541310.0
maharashtra,2024,1,District,nashik,181839029,240375082446.0
maharashtra,2024,1,District,mumbai suburban,169180881,179594285523.0
maharashtra,2024,1,District,aurangabad,152755419,181384155116.0
maharashtra,2024,1,District,nagpur,131824873,166124581502.0
maharashtra,2024,1,District,solapur,127991531,186810705530.0
maharashtra,2024,1,District,ahmednagar,126557856,188324218977.0
maharashtra,2024,1,District,raigad,73173175,76906252628.0
maharashtra,2024,1,District,mumbai,69196322,80735270673.0
maharashtra,2024,2,District,pune,774940848,703288284286.0
maharashtra,2024,2,District,thane,219030396,226000030934.0
maharashtra,2024,2,District,nashik,195527613,250949984729.0
maharashtra,2024,2,District,mumbai suburban,181894333,185969047189.0
maharashtra,2024,2,District,aurangabad,162740851,187304124243.0
maharashtra,2024,2,District,nagpur,141322812,175511200797.0
maharashtra,2024,2,District,solapur,138762460,197215551450.0
maharashtra,2024,2,District,ahmednagar,138042382,197926877124.0
maharashtra,2024,2,District,raigad,79815570,81603272680.0
maharashtra,2024,2,District,mumbai,73618716,80934755744.0
maharashtra,2024,3,District,pune,839977058,761109455466.0
maharashtra,2024,3,District,thane,232855213,237163270363.0
maharashtra,2024,3,District,nashik,205874553,259328603302.0
maharashtra,2024,3,District,mumbai suburban,196164375,196501777539.0
maharashtra,2024,3,District,chhatrapati sambhaji nagar,176233945,193676190941.0
maharashtra,2024,3,District,nagpur,154536452,181360864288.0
maharashtra,2024,3,District,ahmednagar,148127375,206347871734.0
maharashtra,2024,3,District,solapur,148089341,199932875758.0
maharashtra,2024,3,District,raigad,83956758,85479759033.0
maharashtra,2024,3,District,mumbai,78446773,84573043915.0
maharashtra,2024,4,District,pune,900035103,817012243191.0
maharashtra,2024,4,District,thane,260133540,262082431087.0
maharashtra,2024,4,District,nashik,228252514,293636232748.0
maharashtra,2024,4,District,mumbai suburban,216881525,214957646828.0
maharashtra,2024,4,District,chhatrapati sambhaji nagar,191942144,217245607999.0
maharashtra,2024,4,District,nagpur,171355260,205480045288.0
maharashtra,2024,4,District,solapur,164430995,226537809406.0
maharashtra,2024,4,District,ahmednagar,161588684,230367459302.0
maharashtra,2024,4,District,raigad,95383875,95150422240.0
maharashtra,2024,4,District,mumbai,87657979,95067595052.0
manipur,2018,1,District,imphal west,29863,46026262.666274294
manipur,2018,1,District,imphal east,21960,26028937.81002756
manipur,2018,1,District,thoubal,8288,8366772.887529282
manipur,2018,1,District,bishnupur,7005,11341627.667845085
manipur,2018,1,District,kangpokpi,4187,12129421.383849183
manipur,2018,1,District,churachandpur,4081,11708258.721273843
manipur,2018,1,District,kakching,1622,1924584.2384454876
manipur,2018,1,District,ukhrul,1399,1647288.6651835062
manipur,2018,1,District,jiribam,1305,3564799.4519929583
manipur,2018,1,District,tamenglong,1007,1709209.2458958817
manipur,2018,2,District,imphal west,46604,84363001.78828333
manipur,2018,2,District,imphal east,42065,54561898.745482706
manipur,2018,2,District,thoubal,20689,17968719.216563758
manipur,2018,2,District,bishnupur,11338,19352100.53894212
manipur,2018,2,District,churachandpur,7110,18055703.270787828
manipur,2018,2,District,kangpokpi,6741,20315625.916537788
manipur,2018,2,District,kakching,3879,6411513.6565497685
manipur,2018,2,District,ukhrul,2800,6394470.819340965
manipur,2018,2,District,jiribam,2710,6467614.407545684
manipur,2018,2,District,tengnoupal,2080,6077962.2428630125
manipur,2018,3,District,imphal east,60511,89605715.78431109
manipur,2018,3,District,imphal west,53577,121033722.07207742
manipur,2018,3,District,thoubal,19399,34092748.237245426
manipur,2018,3,District,bishnupur,13649,24368236.711014666
manipur,2018,3,District,kangpokpi,9151,27937402.09243063
manipur,2018,3,District,churachandpur,8671,27468832.41328971
manipur,2018,3,District,kakching,4590,9968419.417644013
manipur,2018,3,District,jiribam,3959,6601625.253335206
manipur,2018,3,District,ukhrul,3600,9802720.723219434
manipur,2018,3,District,tengnoupal,3282,13385091.180977922
manipur,2018,4,District,imphal west,71845,181598328.1568606
manipur,2018,4,District,imphal east,54610,129176222.41262636
manipur,2018,4,District,thoubal,24817,52899731.29086943
manipur,2018,4,District,bishnupur,19048,37263259.12396773
manipur,2018,4,District,churachandpur,14801,54503246.75234864
manipur,2018,4,District,kangpokpi,13325,42081524.606101125
manipur,2018,4,District,kakching,6508,13429124.00454451
manipur,2018,4,District,jiribam,5444,13414981.155959103
manipur,2018,4,District,tengnoupal,5426,22155446.62844094
manipur,2018,4,District,tamenglong,4866,13057576.00717781
manipur,2019,1,District,imphal west,79612,205676258.93003774
manipur,2019,1,District,imphal east,65076,147611078.93080652
manipur,2019,1,District,thoubal,24257,47210976.00123881
manipur,2019,1,District,bishnupur,19486,48193281.39036341
manipur,2019,1,District,churachandpur,16940,53360483.20022403
manipur,2019,1,District,kangpokpi,15937,42225052.52830845
manipur,2019,1,District,kakching,6683,13774811.29579331
manipur,2019,1,District,tamenglong,6373,13975000.543136505
manipur,2019,1,District,ukhrul,6222,16838560.888422478
manipur,2019,1,District,tengnoupal,6064,21054191.304917276
manipur,2019,2,District,imphal west,78677,232056651.71484104
manipur,2019,2,District,imphal east,60830,163251483.394072
manipur,2019,2,District,thoubal,20528,50609235.604754716
manipur,2019,2,District,bishnupur,17577,41645991.98921693
manipur,2019,2,District,kangpokpi,16230,47129360.10420917
manipur,2019,2,District,churachandpur,15958,52974898.07418257
manipur,2019,2,District,ukhrul,7984,21521804.282437496
manipur,2019,2,District,kakching,6912,16106582.07225971
manipur,2019,2,District,jiribam,6285,17270321.13495752
manipur,2019,2,District,tengnoupal,6226,22523708.105631053
manipur,2019,3,District,imphal west,101022,266880799.50360966
manipur,2019,3,District,imphal east,79728,206224069.84990168
manipur,2019,3,District,thoubal,25149,56874722.875841096
manipur,2019,3,District,kangpokpi,23953,61269618.19095349
manipur,2019,3,District,churachandpur,23946,67550608.43753463
manipur,2019,3,District,bishnupur,23755,49667965.86779255
manipur,2019,3,District,ukhrul,11017,25516446.138604183
manipur,2019,3,District,kakching,10786,21658629.891090117
manipur,2019,3,District,tamenglong,9939,22282886.130792048
manipur,2019,3,District,chandel,9230,20201420.061846673
manipur,2019,4,District,imphal west,150073,445926296.05285025
manipur,2019,4,District,imphal east,96589,249197379.85855156
manipur,2019,4,District,thoubal,32971,73727196.96627039
manipur,2019,4,District,bishnupur,31835,72704593.78015086
manipur,2019,4,District,kangpokpi,28686,74931231.19366804
manipur,2019,4,District,churachandpur,26420,76031748.45585428
manipur,2019,4,District,kakching,12984,31541265.82204684
manipur,2019,4,District,ukhrul,12148,33065935.196690496
manipur,2019,4,District,tamenglong,11954,27326669.899029642
manipur,2019,4,District,chandel,11650,30393939.87145141
manipur,2020,1,District,imphal west,471392,1799193747.3658047
manipur,2020,1,District,imphal east,97573,222479758.42504126
manipur,2020,1,District,thoubal,40558,92413414.3395817
manipur,2020,1,District,bishnupur,40172,83818557.86725356
manipur,2020,1,District,kangpokpi,33643,81400323.90620552
manipur,2020,1,District,churachandpur,33637,84566221.4462608
manipur,2020,1,District,kakching,16690,37525920.22436564
manipur,2020,1,District,tamenglong,14451,31491246.17045552
manipur,2020,1,District,chandel,13716,31278977.085135248
manipur,2020,1,District,ukhrul,13355,30659040.231015503
manipur,2020,2,District,imphal west,551775,2034861513.6925411
manipur,2020,2,District,imphal east,127255,269647863.4355661
manipur,2020,2,District,bishnupur,70841,142299534.95281482
manipur,2020,2,District,thoubal,66183,158615301.51328385
manipur,2020,2,District,churachandpur,50818,128936170.25492851
manipur,2020,2,District,kangpokpi,48617,105034881.03695941
manipur,2020,2,District,kakching,30404,53791181.45126964
manipur,2020,2,District,ukhrul,24243,43560417.966341965
manipur,2020,2,District,chandel,21517,49008541.10085201
manipur,2020,2,District,tamenglong,21294,47020896.803083815
manipur,2020,3,District,imphal west,805964,3116905375.221828
manipur,2020,3,District,imphal east,148992,357420385.46601486
manipur,2020,3,District,bishnupur,82097,178752852.0332132
manipur,2020,3,District,thoubal,75667,178314817.40950677
manipur,2020,3,District,churachandpur,61160,179008408.76793513
manipur,2020,3,District,kangpokpi,56646,141494952.88474357
manipur,2020,3,District,kakching,33268,72744605.62932977
manipur,2020,3,District,ukhrul,27857,63120519.96337035
manipur,2020,3,District,chandel,25158,63504521.07112962
manipur,2020,3,District,tamenglong,24595,57102594.74572652
manipur,2020,4,District,imphal west,894877,3447479864.9516916
manipur,2020,4,District,imphal east,179438,524041651.0001225
manipur,2020,4,District,bishnupur,95869,267444206.3886955
manipur,2020,4,District,thoubal,87208,249311101.38298762
manipur,2020,4,District,kangpokpi,74472,216458503.28856832
manipur,2020,4,District,churachandpur,71693,243354880.5430908
manipur,2020,4,District,kakching,37180,96767393.90324815
manipur,2020,4,District,ukhrul,32947,91688189.17603046
manipur,2020,4,District,chandel,31540,90473275.49273106
manipur,2020,4,District,tamenglong,27674,77956516.78360562
manipur,2021,1,District,imphal west,1693458,4962553375.308464
manipur,2021,1,District,imphal east,161841,530028907.0928848
manipur,2021,1,District,bishnupur,73777,255486792.7272072
manipur,2021,1,District,thoubal,72593,240713473.66814184
manipur,2021,1,District,kangpokpi,63234,205050443.8236801
manipur,2021,1,District,churachandpur,62755,250250943.40948159
manipur,2021,1,District,kakching,29803,92307870.36114597
manipur,2021,1,District,chandel,23884,80445733.2065684
manipur,2021,1,District,ukhrul,22415,68745913.46443735
manipur,2021,1,District,senapati,22025,73777202.51436572
manipur,2021,2,District,imphal west,2353896,5697696459.585503
manipur,2021,2,District,imphal east,179337,491977805.97917175
manipur,2021,2,District,thoubal,91264,268514237.48815316
manipur,2021,2,District,bishnupur,89095,260900495.1629062
manipur,2021,2,District,churachandpur,80524,273962339.3949944
manipur,2021,2,District,kangpokpi,78765,236369410.09906265
manipur,2021,2,District,kakching,37444,92311646.34027098
manipur,2021,2,District,chandel,29178,90054101.93360364
manipur,2021,2,District,ukhrul,28524,81225585.72178741
manipur,2021,2,District,senapati,25681,70219657.8819672
manipur,2021,3,District,imphal west,3027735,7437068961.027052
manipur,2021,3,District,imphal east,226128,705081475.2381084
manipur,2021,3,District,thoubal,113257,363547884.1177802
manipur,2021,3,District,churachandpur,109913,397548796.562021
manipur,2021,3,District,bishnupur,104901,320379628.1976948
manipur,2021,3,District,kangpokpi,94883,299760833.40438926
manipur,2021,3,District,kakching,44277,128692670.00805305
manipur,2021,3,District,chandel,36126,116052040.78947881
manipur,2021,3,District,ukhrul,35250,118509943.90387844
manipur,2021,3,District,tamenglong,33266,108769884.2048046
manipur,2021,4,District,imphal west,3649688,9254105829.377777
manipur,2021,4,District,imphal east,268205,853764884.9988655
manipur,2021,4,District,thoubal,130316,393043161.28167
manipur,2021,4,District,churachandpur,121140,446895232.6851511
manipur,2021,4,District,bishnupur,113386,369885898.8351996
manipur,2021,4,District,kangpokpi,107329,318563859.8204656
manipur,2021,4,District,kakching,43224,130159064.31913412
manipur,2021,4,District,tengnoupal,40383,154956864.23616886
manipur,2021,4,District,tamenglong,40279,140792582.93230078
manipur,2021,4,District,chandel,39891,131651667.09783676
manipur,2022,1,District,imphal west,4129560,10331377272.313238
manipur,2022,1,District,imphal east,298053,926298622.7916505
manipur,2022,1,District,thoubal,159443,465999965.9324683
manipur,2022,1,District,churachandpur,132079,478282953.1412998
manipur,2022,1,District,bishnupur,129775,410979761.59592944
manipur,2022,1,District,kangpokpi,120614,361422857.4778744
manipur,2022,1,District,tamenglong,53325,182059187.8775179
manipur,2022,1,District,chandel,46964,156821048.3314056
manipur,2022,1,District,ukhrul,45977,163211543.8876433
manipur,2022,1,District,kakching,45714,129009720.36301751
manipur,2022,2,District,imphal west,4858000,11035105413.78688
manipur,2022,2,District,imphal east,334382,1017003992.8811904
manipur,2022,2,District,thoubal,179962,489921006.2514488
manipur,2022,2,District,bishnupur,132234,427663723.98262024
manipur,2022,2,District,churachandpur,130821,445674066.47566885
manipur,2022,2,District,kangpokpi,127346,360381229.24300873
manipur,2022,2,District,tamenglong,48779,158669784.21199045
manipur,2022,2,District,ukhrul,48388,165524493.50724024
manipur,2022,2,District,kakching,45754,124881636.16645998
manipur,2022,2,District,chandel,44845,161255425.28835768
manipur,2022,3,District,imphal west,4865688,11153142712.787489
manipur,2022,3,District,imphal east,401052,1106024473.2650971
manipur,2022,3,District,churachandpur,200968,560754898.7150536
manipur,2022,3,District,thoubal,198398,502784611.8050357
manipur,2022,3,District,kangpokpi,137088,382055039.86516064
manipur,2022,3,District,bishnupur,126573,397535713.9599227
manipur,2022,3,District,kakching,114178,269711112.45492435
manipur,2022,3,District,tamenglong,48889,150947198.9523353
manipur,2022,3,District,ukhrul,48127,165404721.91649568
manipur,2022,3,District,senapati,46116,141106697.64180186
manipur,2022,4,District,imphal west,4737839,11004726597.698875
manipur,2022,4,District,imphal east,417476,1124061241.8453987
manipur,2022,4,District,thoubal,252156,642341521.1672155
manipur,2022,4,District,kakching,205827,477287512.84893876
manipur,2022,4,District,kangpokpi,195796,499527018.9345387
manipur,2022,4,District,churachandpur,139622,418292018.1391273
manipur,2022,4,District,bishnupur,134155,398215642.6664851
manipur,2022,4,District,senapati,63745,180730794.84235084
manipur,2022,4,District,tamenglong,51040,160602196.99791262
manipur,2022,4,District,tengnoupal,49553,175755833.19199604
manipur,2023,1,District,imphal west,987912,2602833306.0
manipur,2023,1,District,imphal east,659880,1637025593.0
manipur,2023,1,District,thoubal,315961,796620060.0
manipur,2023,1,District,bishnupur,231239,626631062.0
manipur,2023,1,District,churachandpur,221158,582341436.0
manipur,2023,1,District,kangpokpi,211256,520765461.0
manipur,2023,1,District,senapati,94404,252756548.0
manipur,2023,1,District,tamenglong,86492,231452890.0
manipur,2023,1,District,ukhrul,83455,267514824.0
manipur,2023,1,District,tengnoupal,79811,294235941.0
manipur,2023,2,District,imphal west,484182,1347200442.0
manipur,2023,2,District,imphal east,332809,855990060.0
manipur,2023,2,District,thoubal,155290,412755825.0
manipur,2023,2,District,churachandpur,108049,309376954.0
manipur,2023,2,District,bishnupur,108042,304861281.0
manipur,2023,2,District,kangpokpi,96061,265835614.0
manipur,2023,2,District,jiribam,53949,153237238.0
manipur,2023,2,District,senapati,49144,139357712.0
manipur,2023,2,District,tamenglong,42991,121710165.0
manipur,2023,2,District,ukhrul,41027,131978491.0
manipur,2023,3,District,imphal west,283239,1192373419.0
manipur,2023,3,District,imphal east,195597,762942643.0
manipur,2023,3,District,thoubal,70780,289941575.0
manipur,2023,3,District,kangpokpi,60374,270393444.0
manipur,2023,3,District,bishnupur,52074,228769251.0
manipur,2023,3,District,jiribam,48471,170419988.0
manipur,2023,3,District,churachandpur,43375,215267198.0
manipur,2023,3,District,senapati,25056,88162234.0
manipur,2023,3,District,tamenglong,21706,105176707.0
manipur,2023,3,District,ukhrul,18404,74546308.0
manipur,2023,4,District,imphal west,645798,2110859186.0
manipur,2023,4,District,imphal east,466350,1424311158.0
manipur,2023,4,District,thoubal,193084,587381961.0
manipur,2023,4,District,bishnupur,158304,517891073.0
manipur,2023,4,District,kangpokpi,143024,482630626.0
manipur,2023,4,District,churachandpur,123502,463823678.0
manipur,2023,4,District,jiribam,79450,216717452.0
manipur,2023,4,District,senapati,55235,143200212.0
manipur,2023,4,District,tamenglong,53369,169026544.0
manipur,2023,4,District,ukhrul,48581,176550849.0
manipur,2024,1,District,imphal west,1133368,2725454179.0
manipur,2024,1,District,imphal east,807970,1806285586.0
manipur,2024,1,District,thoubal,375796,844958083.0
manipur,2024,1,District,bishnupur,309635,741135994.0
manipur,2024,1,District,kangpokpi,250851,633880626.0
manipur,2024,1,District,churachandpur,194606,549371725.0
manipur,2024,1,District,jiribam,133568,289640866.0
manipur,2024,1,District,senapati,104452,247581843.0
manipur,2024,1,District,tamenglong,102763,257065130.0
manipur,2024,1,District,ukhrul,100123,298191818.0
manipur,2024,2,District,imphal west,1459563,3141688934.0
manipur,2024,2,District,imphal east,1018606,2059736838.0
manipur,2024,2,District,thoubal,521498,980920786.0
manipur,2024,2,District,bishnupur,445648,900510427.0
manipur,2024,2,District,kangpokpi,328709,800798710.0
manipur,2024,2,District,churachandpur,302509,752667280.0
manipur,2024,2,District,jiribam,176660,330678436.0
manipur,2024,2,District,ukhrul,133349,387789370.0
